INFO  2016-03-20 14:55:23,058  5364ms SqlServerStorage       ateAndExecuteVoid2 - Start installing Hangfire SQL objects...
DEBUG 2016-03-20 15:17:25,488  5836ms Worker                 Log                - Background process 'Worker #a8a6132f' started.
DEBUG 2016-03-20 15:17:25,512  5860ms Worker                 Log                - Background process 'Worker #a9015742' started.
DEBUG 2016-03-20 15:17:25,536  5884ms Worker                 Log                - Background process 'Worker #fa6b5a34' started.
DEBUG 2016-03-20 15:17:25,540  5888ms Worker                 Log                - Background process 'Worker #81b0d081' started.
DEBUG 2016-03-20 15:17:25,564  5912ms Worker                 Log                - Background process 'Worker #2f934379' started.
DEBUG 2016-03-20 15:17:25,587  5936ms Worker                 Log                - Background process 'Worker #b1b72f76' started.
DEBUG 2016-03-20 15:17:25,592  5941ms DelayedJobScheduler    Log                - Background process 'DelayedJobScheduler' started.
DEBUG 2016-03-20 15:17:25,599  5948ms RecurringJobScheduler  Log                - Background process 'RecurringJobScheduler' started.
DEBUG 2016-03-20 15:17:26,515  6863ms ExpirationManager      Log                - Removing outdated records from table 'Job'...
DEBUG 2016-03-20 15:17:29,847 10195ms ExpirationManager      Log                - Removing outdated records from table 'List'...
DEBUG 2016-03-20 15:17:31,258 11606ms ExpirationManager      Log                - Removing outdated records from table 'Set'...
DEBUG 2016-03-20 15:17:33,603 13952ms ExpirationManager      Log                - Removing outdated records from table 'Hash'...
INFO  2016-03-20 15:22:10,481  1128ms SqlServerStorage       ateAndExecuteVoid2 - Start installing Hangfire SQL objects...
INFO  2016-03-20 15:22:10,904  1551ms SqlServerStorage       Log                - Hangfire SQL objects installed.
INFO  2016-03-20 15:22:10,927  1574ms BackgroundJobServer    Log                - Starting Hangfire Server
INFO  2016-03-20 15:22:10,932  1578ms BackgroundJobServer    Log                - Using job storage: 'SQL Server: tcp:oo0nio5ygm.database.windows.net,1433@TimeSheet'.
INFO  2016-03-20 15:22:10,932  1579ms BackgroundJobServer    Log                - Using the following options for SQL Server job storage:
INFO  2016-03-20 15:22:10,932  1579ms BackgroundJobServer    Log                -     Queue poll interval: 00:00:15.
INFO  2016-03-20 15:22:10,933  1579ms BackgroundJobServer    Log                - Using the following options for Hangfire Server:
INFO  2016-03-20 15:22:10,933  1579ms BackgroundJobServer    Log                -     Worker count: 20.
INFO  2016-03-20 15:22:10,933  1580ms BackgroundJobServer    Log                -     Listening queues: 'default'.
INFO  2016-03-20 15:22:10,933  1580ms BackgroundJobServer    Log                -     Shutdown timeout: 00:00:15.
INFO  2016-03-20 15:22:10,933  1580ms BackgroundJobServer    Log                -     Schedule polling interval: 00:00:15.
DEBUG 2016-03-20 15:22:10,981  1628ms groundProcessingServer ateAndExecuteVoid2 - Background process 'BackgroundProcessingServer' started.
DEBUG 2016-03-20 15:22:11,366  2013ms ServerHeartbeat        Log                - Background process 'ServerHeartbeat' started.
DEBUG 2016-03-20 15:22:11,371  2018ms ServerWatchdog         Log                - Background process 'ServerWatchdog' started.
DEBUG 2016-03-20 15:22:11,371  2018ms ExpirationManager      Log                - Background process 'Hangfire.SqlServer.ExpirationManager' started.
DEBUG 2016-03-20 15:22:11,379  2026ms CountersAggregator     Log                - Background process 'Hangfire.SqlServer.CountersAggregator' started.
DEBUG 2016-03-20 15:22:11,379  2026ms ExpirationManager      Log                - Removing outdated records from table 'AggregatedCounter'...
DEBUG 2016-03-20 15:22:11,403  2050ms Worker                 Log                - Background process 'Worker #fb35d0ae' started.
DEBUG 2016-03-20 15:22:11,403  2050ms CountersAggregator     Log                - Aggregating records in 'Counter' table...
DEBUG 2016-03-20 15:22:11,407  2054ms Worker                 Log                - Background process 'Worker #0516b0ad' started.
DEBUG 2016-03-20 15:22:11,409  2056ms Worker                 Log                - Background process 'Worker #e8eecfa6' started.
DEBUG 2016-03-20 15:22:11,436  2083ms Worker                 Log                - Background process 'Worker #f72ffbcf' started.
DEBUG 2016-03-20 15:22:11,442  2088ms Worker                 Log                - Background process 'Worker #2776b6ed' started.
DEBUG 2016-03-20 15:22:11,454  2100ms Worker                 Log                - Background process 'Worker #e363902a' started.
DEBUG 2016-03-20 15:22:11,480  2127ms Worker                 Log                - Background process 'Worker #568c2fe7' started.
DEBUG 2016-03-20 15:22:11,483  2130ms Worker                 Log                - Background process 'Worker #d17de52c' started.
DEBUG 2016-03-20 15:22:11,489  2136ms Worker                 Log                - Background process 'Worker #e0897352' started.
DEBUG 2016-03-20 15:22:11,491  2138ms Worker                 Log                - Background process 'Worker #c9150261' started.
DEBUG 2016-03-20 15:22:11,494  2140ms Worker                 Log                - Background process 'Worker #14bfdd02' started.
DEBUG 2016-03-20 15:22:11,498  2145ms Worker                 Log                - Background process 'Worker #284d0911' started.
DEBUG 2016-03-20 15:22:11,502  2149ms Worker                 Log                - Background process 'Worker #0e2f14a3' started.
DEBUG 2016-03-20 15:22:11,505  2152ms Worker                 Log                - Background process 'Worker #dd28b03b' started.
DEBUG 2016-03-20 15:22:11,510  2157ms Worker                 Log                - Background process 'Worker #cf98ca98' started.
DEBUG 2016-03-20 15:22:11,516  2163ms Worker                 Log                - Background process 'Worker #7f5ff9e9' started.
DEBUG 2016-03-20 15:22:11,520  2166ms Worker                 Log                - Background process 'Worker #c0f3330a' started.
DEBUG 2016-03-20 15:22:11,524  2170ms Worker                 Log                - Background process 'Worker #84d176bd' started.
DEBUG 2016-03-20 15:22:11,530  2176ms Worker                 Log                - Background process 'Worker #450fbe58' started.
DEBUG 2016-03-20 15:22:11,533  2180ms Worker                 Log                - Background process 'Worker #365648c1' started.
DEBUG 2016-03-20 15:22:11,538  2185ms DelayedJobScheduler    Log                - Background process 'DelayedJobScheduler' started.
DEBUG 2016-03-20 15:22:11,539  2186ms RecurringJobScheduler  Log                - Background process 'RecurringJobScheduler' started.
DEBUG 2016-03-20 15:22:11,685  2332ms ExpirationManager      Log                - Removing outdated records from table 'Job'...
DEBUG 2016-03-20 15:22:12,017  2663ms ExpirationManager      Log                - Removing outdated records from table 'List'...
INFO  2016-03-20 15:22:12,022  2669ms ServerWatchdog         Log                - 2 servers were removed due to timeout
DEBUG 2016-03-20 15:22:12,871  3518ms ExpirationManager      Log                - Removing outdated records from table 'Set'...
DEBUG 2016-03-20 15:22:13,522  4168ms ExpirationManager      Log                - Removing outdated records from table 'Hash'...
INFO  2016-03-20 15:23:54,342  2146ms SqlServerStorage       ateAndExecuteVoid2 - Start installing Hangfire SQL objects...
INFO  2016-03-20 15:23:54,805  2608ms SqlServerStorage       Log                - Hangfire SQL objects installed.
INFO  2016-03-20 15:23:54,837  2640ms BackgroundJobServer    Log                - Starting Hangfire Server
INFO  2016-03-20 15:23:54,843  2646ms BackgroundJobServer    Log                - Using job storage: 'SQL Server: tcp:oo0nio5ygm.database.windows.net,1433@TimeSheet'.
INFO  2016-03-20 15:23:54,844  2647ms BackgroundJobServer    Log                - Using the following options for SQL Server job storage:
INFO  2016-03-20 15:23:54,844  2647ms BackgroundJobServer    Log                -     Queue poll interval: 00:00:15.
INFO  2016-03-20 15:23:54,844  2647ms BackgroundJobServer    Log                - Using the following options for Hangfire Server:
INFO  2016-03-20 15:23:54,845  2648ms BackgroundJobServer    Log                -     Worker count: 20.
INFO  2016-03-20 15:23:54,846  2649ms BackgroundJobServer    Log                -     Listening queues: 'default'.
INFO  2016-03-20 15:23:54,846  2649ms BackgroundJobServer    Log                -     Shutdown timeout: 00:00:15.
INFO  2016-03-20 15:23:54,846  2649ms BackgroundJobServer    Log                -     Schedule polling interval: 00:00:15.
DEBUG 2016-03-20 15:23:54,879  2682ms groundProcessingServer ateAndExecuteVoid2 - Background process 'BackgroundProcessingServer' started.
DEBUG 2016-03-20 15:23:55,292  3095ms ServerHeartbeat        Log                - Background process 'ServerHeartbeat' started.
DEBUG 2016-03-20 15:23:55,298  3101ms ServerWatchdog         Log                - Background process 'ServerWatchdog' started.
DEBUG 2016-03-20 15:23:55,302  3105ms ExpirationManager      Log                - Background process 'Hangfire.SqlServer.ExpirationManager' started.
DEBUG 2016-03-20 15:23:55,307  3110ms CountersAggregator     Log                - Background process 'Hangfire.SqlServer.CountersAggregator' started.
DEBUG 2016-03-20 15:23:55,309  3112ms ExpirationManager      Log                - Removing outdated records from table 'AggregatedCounter'...
DEBUG 2016-03-20 15:23:55,313  3116ms CountersAggregator     Log                - Aggregating records in 'Counter' table...
DEBUG 2016-03-20 15:23:55,313  3116ms Worker                 Log                - Background process 'Worker #e3ef95f2' started.
DEBUG 2016-03-20 15:23:55,329  3133ms Worker                 Log                - Background process 'Worker #072e0dc6' started.
DEBUG 2016-03-20 15:23:55,348  3152ms Worker                 Log                - Background process 'Worker #39ee9d6f' started.
DEBUG 2016-03-20 15:23:55,353  3156ms Worker                 Log                - Background process 'Worker #c258c1da' started.
DEBUG 2016-03-20 15:23:55,356  3160ms Worker                 Log                - Background process 'Worker #f6f6e28f' started.
DEBUG 2016-03-20 15:23:55,360  3163ms Worker                 Log                - Background process 'Worker #54ec1af6' started.
DEBUG 2016-03-20 15:23:55,363  3166ms Worker                 Log                - Background process 'Worker #9268cc72' started.
DEBUG 2016-03-20 15:23:55,366  3169ms Worker                 Log                - Background process 'Worker #430c937a' started.
DEBUG 2016-03-20 15:23:55,369  3173ms Worker                 Log                - Background process 'Worker #1b37471e' started.
DEBUG 2016-03-20 15:23:55,375  3179ms Worker                 Log                - Background process 'Worker #8e4c78d8' started.
DEBUG 2016-03-20 15:23:55,376  3180ms Worker                 Log                - Background process 'Worker #2e9e8aa0' started.
DEBUG 2016-03-20 15:23:55,382  3186ms Worker                 Log                - Background process 'Worker #35d1cf36' started.
DEBUG 2016-03-20 15:23:55,387  3191ms Worker                 Log                - Background process 'Worker #44d449bc' started.
DEBUG 2016-03-20 15:23:55,390  3193ms Worker                 Log                - Background process 'Worker #eafe484d' started.
DEBUG 2016-03-20 15:23:55,395  3199ms Worker                 Log                - Background process 'Worker #57207803' started.
DEBUG 2016-03-20 15:23:55,397  3201ms Worker                 Log                - Background process 'Worker #cb18e559' started.
DEBUG 2016-03-20 15:23:55,402  3205ms Worker                 Log                - Background process 'Worker #1276ee6d' started.
DEBUG 2016-03-20 15:23:55,406  3210ms Worker                 Log                - Background process 'Worker #ea5e8a8f' started.
DEBUG 2016-03-20 15:23:55,410  3214ms Worker                 Log                - Background process 'Worker #76922edf' started.
DEBUG 2016-03-20 15:23:55,413  3216ms Worker                 Log                - Background process 'Worker #ee5f4949' started.
DEBUG 2016-03-20 15:23:55,438  3242ms DelayedJobScheduler    Log                - Background process 'DelayedJobScheduler' started.
